X,Y,OBJECTID,Plant_Code,Plant_Name,Utility_ID,Utility_Name,sector_name,Street_Address,City,County,State,Zip,PrimSource,source_desc,tech_desc,Install_MW,Total_MW,Bat_MW,Bio_MW,Coal_MW,Geo_MW,Hydro_MW,HydroPS_MW,NG_MW,Nuclear_MW,Crude_MW,Solar_MW,Wind_MW,Other_MW,Source,Period,Longitude,Latitude
-8109717.6334,4979496.4178,41333,58167,William Floyd School District,58136,William Floyd School District,Commercial CHP,338 Blanco Drive,Mastic Beach,Suffolk,New York,11951,natural gas,"Natural Gas = 2.6 MW, Petroleum = 1.3 MW",Natural Gas Internal Combustion Engine; Petroleum Liquids;,3.9,3.9,,,,,,,2.6,,1.3,,,,"EIA-860, EIA-860M and EIA-923",202406,-72.850833,40.776944
-13042624.4628,4037272.0522,41334,58168,Energy Center,58105,University of Redlands,Commercial CHP,955 North Grove Street,Redlands,San Bernardino,California,92373,natural gas,Natural Gas = 0.9 MW,Natural Gas Fired Combustion Turbine,0.9,0.9,,,,,,,0.9,,,,,,"EIA-860, EIA-860M and EIA-923",202406,-117.163889,34.063056
-13123071.8306,4012785.8644,41335,58169,CSUF Trigeneration,58104,California State University at Fullerton,Commercial CHP,800 N St. College,Fullerton,Orange,California,92831,natural gas,"Natural Gas = 4.3 MW, Solar = 4.3 MW",Natural Gas Fired Combustion Turbine; Solar Photovoltaic;,8.9,8.6,,,,,,,4.3,,,4.3,,,"EIA-860, EIA-860M and EIA-923",202406,-117.88656,33.880638
-8246393.2552,4857710.9992,41337,58172,Seaside Heights Power Plant,16864,Seaside Heights Municipal Utility,Electric Utility,Sherman Blvd,Seaside Heights,Ocean,New Jersey,8751,petroleum,Petroleum = 6 MW,Petroleum Liquids,6,6,,,,,,,,,6,,,,"EIA-860, EIA-860M and EIA-923",202406,-74.078611,39.943333
-9148050.1838,4149508.1468,41338,58173,BMW Manufacturing Co,58144,BMW Manufacturing Co LLC,Industrial CHP,1400 Highway 101 South,Greer,Spartanburg,South Carolina,29651,biomass,Biomass = 10 MW,Landfill Gas,11,10,,10,,,,,,,,,,,"EIA-860, EIA-860M and EIA-923",202406,-82.178333,34.894167
-9917824.4626,5194283.7764,41340,58177,Kishwaukee CHP Plant,58129,Four Rivers Sanitation Authority,IPP CHP,3333 Kishwaukee Street,Rockford,Winnebago,Illinois,61109,biomass,Biomass = 3 MW,Other Waste Biomass,3,3,,3,,,,,,,,,,,"EIA-860, EIA-860M and EIA-923",202406,-89.093333,42.221944
-9614107.8224,4280191.948,41342,58179,MTSU Power Co-Gen Plant,58100,Middle Tennessee State University,Commercial CHP,729 Champion Way,Murfreesboro,Rutherford,Tennessee,37132,natural gas,Natural Gas = 5 MW,Natural Gas Fired Combustion Turbine,5,5,,,,,,,5,,,,,,"EIA-860, EIA-860M and EIA-923",202406,-86.365,35.851389
-7896573.3138,5332808.2835,41343,58180,UNH 7.9 MW Plant,58099,Emcor Energy Services,Commercial CHP,2 Library Way,Durham,Strafford,New Hampshire,3824,biomass,Biomass = 7.9 MW,Landfill Gas,7.9,7.9,,7.9,,,,,,,,,,,"EIA-860, EIA-860M and EIA-923",202406,-70.936125,43.13674
-9777809.3675,5139408.3303,41344,58181,Loyola University Health Plant,58151,Loyola University Health System,Commercial CHP,2160S 1st Avenue,Maywood,Cook,Illinois,60153,natural gas,Natural Gas = 7.8 MW,Natural Gas Fired Combustion Turbine,10.6,7.8,,,,,,,7.8,,,,,,"EIA-860, EIA-860M and EIA-923",202406,-87.835556,41.855833
-11054674.7624,4831288.0651,41345,58183,Prairie Horizon Agri Energy,58157,Prairie Horizon Agri Energy LLC,Industrial CHP,1664 E 100 Rd,Phillipsburg,Phillips,Kansas,67611,natural gas,Natural Gas = 0.7 MW,Natural Gas Steam Turbine,1.7,0.7,,,,,,,0.7,,,,,,"EIA-860, EIA-860M and EIA-923",202406,-99.305833,39.761111
-8030155.1443,5079357.4615,41346,58184,Rand Whitney CHP Plant,58156,Rand Whitney Containerboard L.P.,Industrial CHP,370 Route 163,Montville,New London,Connecticut,6353,natural gas,Natural Gas = 16.5 MW,Natural Gas Fired Combustion Turbine,16.5,16.5,,,,,,,16.5,,,,,,"EIA-860, EIA-860M and EIA-923",202406,-72.136111,41.452778
-8072023.6293,5216816.9761,41347,58185,Amherst College Co Gen,58152,Amherst College,Commercial CHP,151 College Street,Amherst,Hampshire,Massachusetts,1002,natural gas,Natural Gas = 1.2 MW,Natural Gas Fired Combustion Turbine,1.2,1.2,,,,,,,1.2,,,,,,"EIA-860, EIA-860M and EIA-923",202406,-72.512222,42.371667
-8202020.0816,5265956.8079,41348,58186,HVCC Cogen Plant,58154,Hudson Valley Community College,Commercial CHP,80 Vandenburgh Avenue,Troy,Rensselaer,New York,12180,natural gas,"Natural Gas = 5.4 MW, Petroleum = 2 MW",Natural Gas Internal Combustion Engine; Petroleum Liquids;,8.1,7.4,,,,,,,5.4,,2,,,,"EIA-860, EIA-860M and EIA-923",202406,-73.68,42.696944
-13427171.4099,4188974.6823,41350,58190,Thomas M Knott Cogen Facility,60637,"Sentinel Peak Resources California, LLC",Industrial Non-CHP,1821 Price Canyon Road,San Luis Obispo,San Luis Obispo,California,93401,natural gas,Natural Gas = 1.2 MW,Natural Gas Fired Combustion Turbine,1.4,1.2,,,,,,,1.2,,,,,,"EIA-860, EIA-860M and EIA-923",202406,-120.618333,35.184444
-12549479.1186,4999566.6934,41351,58191,US Magnesium,58153,US Magnesium,Industrial CHP,12819 N. Skull Valley Road,Rowley,Tooele,Utah,84029,natural gas,Natural Gas = 33 MW,Natural Gas Fired Combustion Turbine,48,33,,,,,,,33,,,,,,"EIA-860, EIA-860M and EIA-923",202406,-112.733889,40.913333
-11221406.6466,4454528.0917,41352,58192,Arkalon Ethanol LLC,58167,Arkalon Ethanol LLC,Industrial CHP,8664 Road P,Liberal,Seward,Kansas,67901,natural gas,Natural Gas = 3 MW,Natural Gas Steam Turbine,3,3,,,,,,,3,,,,,,"EIA-860, EIA-860M and EIA-923",202406,-100.803611,37.110556
-11225023.3056,4573579.031,41353,58193,Bonanza BioEnergy LLC,58166,Bonanza BioEnergy LLC,Industrial CHP,2810 E HWY 50,Garden City,Finney,Kansas,67846,natural gas,Natural Gas = 2 MW,Natural Gas Steam Turbine,2,2,,,,,,,2,,,,,,"EIA-860, EIA-860M and EIA-923",202406,-100.8361,37.9586
-8667861.2038,4981824.3471,41354,58194,West Campus Steam Plant,58159,Penn State University,Commercial CHP,Burrows Road,University Park,Centre,Pennsylvania,16802,natural gas,Natural Gas = 9.3 MW,Natural Gas Fired Combustion Turbine; Natural Gas Steam Turbine;,14,9.3,,,,,,,9.3,,,,,,"EIA-860, EIA-860M and EIA-923",202406,-77.864722,40.792778
-8665944.0595,4984234.4578,41355,58195,East Campus Steam Plant,58159,Penn State University,Commercial CHP,Porter Rd.,University Park,Centre,Pennsylvania,16802,natural gas,Natural Gas = 7.4 MW,Natural Gas Fired Combustion Turbine,7,7.4,,,,,,,7.4,,,,,,"EIA-860, EIA-860M and EIA-923",202406,-77.8475,40.809167
-9501767.8658,5439814.9067,41356,58196,Cargill Salt Hersey,58170,Cargill Salt Hersey,Industrial CHP,1395 135th Ave,Hersey,Osceola,Michigan,49639,natural gas,Natural Gas = 2.1 MW,Natural Gas Steam Turbine,2.1,2.1,,,,,,,2.1,,,,,,"EIA-860, EIA-860M and EIA-923",202406,-85.355833,43.834167
-10494830.5641,5479897.0587,41357,58197,POET Biorefining Lake Crystal,58163,POET Biorefining Lake Crystal,Industrial CHP,19200 499th Avenue,Lake Crystal,Blue Earth,Minnesota,56055,petroleum,"Natural Gas = 1 MW, Petroleum = 6 MW",Natural Gas Steam Turbine; Petroleum Liquids;,7,7,,,,,,,1,,6,,,,"EIA-860, EIA-860M and EIA-923",202406,-94.276667,44.093333
-13631822.7202,4545932.523,41358,58198,Parnassus Central Utility Plant,58171,University of California-San Francisco,Commercial CHP,25 Medical Center Way,San Francisco,San Francisco,California,94143,natural gas,Natural Gas = 12.5 MW,Natural Gas Fired Combined Cycle,13.4,12.5,,,,,,,12.5,,,,,,"EIA-860, EIA-860M and EIA-923",202406,-122.456747,37.762524
-12459805.0349,3950815.0543,41359,58199,Arizona State University CHP,58172,Energy Center Phoenix LLC,Commercial CHP,800 E. Lemon St.,Tempe,Maricopa,Arizona,85287,natural gas,Natural Gas = 17.1 MW,Natural Gas Fired Combined Cycle; Natural Gas Fired Combustion Turbine;,17.1,17.1,,,,,,,17.1,,,,,,"EIA-860, EIA-860M and EIA-923",202406,-111.928333,33.417222
-8639536.6273,5327798.2044,41360,58201,Monroe Community College Plant,60791,Monroe County (NY),Commercial CHP,1000 Henrietta Road,Rochester,Monroe,New York,14623,natural gas,Natural Gas = 5.6 MW,Natural Gas Internal Combustion Engine,5.6,5.6,,,,,,,5.6,,,,,,"EIA-860, EIA-860M and EIA-923",202406,-77.610278,43.103889
-10528721.1152,4737719.2986,41364,58205,Grand Ave Plant,56751,Yolo County of,IPP CHP,115 Grand Boulevard,Kansas City,Jackson,Missouri,64106,natural gas,Natural Gas = 4.8 MW,Natural Gas Steam Turbine,5,4.8,,,,,,,4.8,,,,,,"EIA-860, EIA-860M and EIA-923",202406,-94.581111,39.111944
-8569652.7,4727323.163,41366,58207,Central Utility Plant at White Oak,58178,GSA Metropolitan Service Center,Commercial CHP,10903 New Hampshire Ave,Silver Spring,Montgomery,Maryland,20903,natural gas,"Natural Gas = 47.3 MW, Petroleum = 6.9 MW",Natural Gas Fired Combined Cycle; Natural Gas Fired Combustion Turbine; Natural Gas Internal Combustion Engine; Petroleum Liquids;,54.3,54.2,,,,,,,47.3,,6.9,,,,"EIA-860, EIA-860M and EIA-923",202406,-76.9825,39.039444
-8281489.8416,4933787.3697,41367,58208,Cinnamon Bay Edgeboro Landfill,58179,Cinnamon Bay LLC,IPP Non-CHP,3 Brick Plant Road,East Brunswick,Middlesex,New Jersey,8850,biomass,Biomass = 6 MW,Landfill Gas,9.6,6,,6,,,,,,,,,,,"EIA-860, EIA-860M and EIA-923",202406,-74.393889,40.465278
-8692877.1424,4214770.0123,41372,58215,Lee Combined Cycle Plant,3046,Duke Energy Progress - (NC),Electric Utility,1199 Black Jack Church Road,Goldsboro,Wayne,North Carolina,27530,natural gas,Natural Gas = 888 MW,Natural Gas Fired Combined Cycle,1068,888,,,,,,,888,,,,,,"EIA-860, EIA-860M and EIA-923",202406,-78.089444,35.373611
-9176945.0501,5310388.9948,41376,58222,E.B. Eddy Paper Inc,58194,E.B. Eddy Paper Inc,Industrial CHP,1700 Washington Avenue,Port Huron,St Clair,Michigan,48060,natural gas,Natural Gas = 5 MW,Natural Gas Steam Turbine,5,5,,,,,,,5,,,,,,"EIA-860, EIA-860M and EIA-923",202406,-82.4379,42.9896
-13128618.7695,3978262.0993,41377,58223,Hoag Hospital Cogen Plant,58195,Hoag Memorial Presbyterian Hospital,Commercial CHP,1 Hoag Drive,Newport Beach,Orange,California,92658,natural gas,Natural Gas = 3.6 MW,Natural Gas Internal Combustion Engine,4.5,3.6,,,,,,,3.6,,,,,,"EIA-860, EIA-860M and EIA-923",202406,-117.936389,33.622778
-8100564.7223,5114862.5296,41378,58224,CCSU Co-Gen-STBY Gen,58188,Central Connecticut State University,Commercial CHP,"1615 Stanley Street, East Hall",New Britain,Hartford,Connecticut,6050,natural gas,"Natural Gas = 2.6 MW, Petroleum = 1 MW",Natural Gas Internal Combustion Engine; Petroleum Liquids;,3.6,3.6,,,,,,,2.6,,1,,,,"EIA-860, EIA-860M and EIA-923",202406,-72.768611,41.691389
-8351188.1993,4782653.1851,41386,58235,Clayville,19856,City of Vineland - (NJ),Electric Utility,4087 S Lincoln Avenue,Vineland,Cumberland,New Jersey,8361,natural gas,Natural Gas = 55 MW,Natural Gas Fired Combustion Turbine,73,55,,,,,,,55,,,,,,"EIA-860, EIA-860M and EIA-923",202406,-75.02,39.424444
-10338550.3555,5167472.7291,41387,58236,Marshalltown Generating Station,9417,Interstate Power and Light Co,Electric Utility,2115 East Nevada Street,Marshalltown,Marshall,Iowa,50158,natural gas,"Battery = 0.3 MW, Natural Gas = 651.6 MW, Solar = 2.6 MW",Batteries; Natural Gas Fired Combined Cycle; Solar Photovoltaic,708.8,654.5,0.3,,,,,,651.6,,,2.6,,,"EIA-860, EIA-860M and EIA-923",202406,-92.872778,42.043333
-8099729.8261,5114945.2662,41388,58237,CCSU Fuel Cell Project,58213,"New Britain Renewable Energy, LLC",Commercial CHP,40 Wells Street,New Britain,Hartford,Connecticut,6053,natural gas,Natural Gas = 1.4 MW,Other Natural Gas,1.4,1.4,,,,,,,1.4,,,,,,"EIA-860, EIA-860M and EIA-923",202406,-72.761111,41.691944
-9764853.0033,5158150.3833,41396,58245,Northeastern Illinois University Cogen,58220,Northeastern Illinois University,Commercial CHP,5500 N St Louis Ave,Chicago,Cook,Illinois,60625,natural gas,Natural Gas = 3.2 MW,Natural Gas Internal Combustion Engine,3.2,3.2,,,,,,,3.2,,,,,,"EIA-860, EIA-860M and EIA-923",202406,-87.719167,41.981111
-8535576.5793,4733814.5481,41397,58246,Millersville LFG,58221,LES Operations Services LLC,IPP Non-CHP,389 Burns Crossing Road,Severn,Anne Arundel,Maryland,21144,biomass,Biomass = 3 MW,Landfill Gas,3.2,3,,3,,,,,,,,,,,"EIA-860, EIA-860M and EIA-923",202406,-76.676389,39.084722
-8324533.4152,4887966.1657,41400,58250,Tullytown,54842,WM Renewable Energy LLC,IPP Non-CHP,200 Bordertown Road,Morrisville,Bucks,Pennsylvania,19067,biomass,Biomass = 1.6 MW,Landfill Gas,1.6,1.6,,1.6,,,,,,,,,,,"EIA-860, EIA-860M and EIA-923",202406,-74.780556,40.151389
-8560685.2471,4765454.8485,41402,58252,Alpha Ridge LFG,58229,Howard County - Maryland,IPP Non-CHP,2350 Marriottsville Road,Marriottsville,Howard,Maryland,21104,biomass,Biomass = 1 MW,Landfill Gas,1,1,,1,,,,,,,,,,,"EIA-860, EIA-860M and EIA-923",202406,-76.901944,39.305
-9500840.2405,5301998.8725,41404,58254,Chatham,11268,City of Lowell - (MI),Electric Utility,625 Chatham,Lowell,Kent,Michigan,49331,natural gas,Natural Gas = 6.6 MW,Natural Gas Fired Combustion Turbine,7.3,6.6,,,,,,,6.6,,,,,,"EIA-860, EIA-860M and EIA-923",202406,-85.3475,42.934444
-11254338.6256,4517258.635,41405,58255,Rubart,18315,Sunflower Electric Power Corp,Electric Utility,14255 East U.S. 160 Highway,Ulysses,Grant,Kansas,67880,natural gas,Natural Gas = 106.4 MW,Natural Gas Internal Combustion Engine,120,106.4,,,,,,,106.4,,,,,,"EIA-860, EIA-860M and EIA-923",202406,-101.099444,37.558611
-13180691.5782,4021270.1759,41408,58258,Central Utilities Plant LAX 2,10810,LAX Airport,Commercial CHP,275 Center Way,Los Angeles,Los Angeles,California,90045,natural gas,Natural Gas = 8.4 MW,Natural Gas Fired Combustion Turbine,9.2,8.4,,,,,,,8.4,,,,,,"EIA-860, EIA-860M and EIA-923",202406,-118.404167,33.943889
-8651070.551,4406401.2421,41410,58260,Brunswick County Power Station,19876,Virginia Electric & Power Co,Electric Utility,20100 Governor Harrison Parkwa,Freeman,Brunswick,Virginia,23856,natural gas,Natural Gas = 1376 MW,Natural Gas Fired Combined Cycle,1472.2,1376,,,,,,,1376,,,,,,"EIA-860, EIA-860M and EIA-923",202406,-77.713889,36.765
-9293476.7421,5114406.9692,41413,58263,Bay View Cogeneration Facility,58240,COT/Division of Water Reclamation,Electric Utility,"3900 N Summit Street, Bldg 1",Toledo,Lucas,Ohio,43611,biomass,Biomass = 8.4 MW,Landfill Gas,12,8.4,,8.4,,,,,,,,,,,"EIA-860, EIA-860M and EIA-923",202406,-83.484722,41.688333
-10417216.0548,5167889.1528,41414,58265,NCAH Central Utility Plant,58247,National Centers for Animal Health,Commercial CHP,1920 Dayton Avenue,Ames,Story,Iowa,50010,petroleum,"Natural Gas = 3 MW, Petroleum = 11.1 MW",Natural Gas Fired Combustion Turbine; Petroleum Liquids;,14.1,14.1,,,,,,,3,,11.1,,,,"EIA-860, EIA-860M and EIA-923",202406,-93.579444,42.046111
-13711438.0861,5809062.7971,41415,58266,Port Westward Unit 2,15248,Portland General Electric Co,Electric Utility,81566 Kallunki Rd,Clatskanie,Columbia,Oregon,97016,natural gas,Natural Gas = 224.4 MW,Natural Gas Internal Combustion Engine,225.6,224.4,,,,,,,224.4,,,,,,"EIA-860, EIA-860M and EIA-923",202406,-123.171944,46.178889
-9293476.7421,5114406.9692,41416,58269,Bay View Backup Power Facility,58240,COT/Division of Water Reclamation,Electric Utility,"3900 N Summit Street, Bldg #1",Toledo,Lucas,Ohio,43611,natural gas,"Natural Gas = 10 MW, Petroleum = 2 MW",Natural Gas Internal Combustion Engine; Petroleum Liquids;,12,12,,,,,,,10,,2,,,,"EIA-860, EIA-860M and EIA-923",202406,-83.484722,41.688333
-16517988.0186,11145728.575,41425,58278,TNSG North Plant,57494,TDX North Slope Generating Inc.,Electric Utility,100 Power Plant Way,Deadhorse,North Slope,Alaska,99374,natural gas,"Natural Gas = 22.8 MW, Petroleum = 0.3 MW",Natural Gas Fired Combustion Turbine; Petroleum Liquids;,25.7,23.1,,,,,,,22.8,,0.3,,,,"EIA-860, EIA-860M and EIA-923",202406,-148.383611,70.235278
-11890591.4091,4111833.7678,41431,58284,La Luz Energy Center,15473,Public Service Co of NM,Electric Utility,225 Harrison Rd.,Belen,Valencia,New Mexico,87003,natural gas,Natural Gas = 40 MW,Natural Gas Fired Combustion Turbine,42.3,40,,,,,,,40,,,,,,"EIA-860, EIA-860M and EIA-923",202406,-106.815,34.616111
-13273519.6771,4264866.3695,41436,58296,Roll Delano 2,57128,Bloom Energy,IPP Non-CHP,1701 South Lexington Street,Delano,Kern,California,93215,natural gas,Natural Gas = 1.6 MW,Other Natural Gas,1.6,1.6,,,,,,,1.6,,,,,,"EIA-860, EIA-860M and EIA-923",202406,-119.238056,35.739722
-13273365.0543,4264104.5433,41437,58297,Roll Delano,57128,Bloom Energy,IPP Non-CHP,1901 South Lexington Street,Delano,Kern,California,93215,natural gas,Natural Gas = 1.2 MW,Other Natural Gas,1.2,1.2,,,,,,,1.2,,,,,,"EIA-860, EIA-860M and EIA-923",202406,-119.236667,35.734167
-13346062.8044,4252986.828,41438,58298,Roll Lost Hills,57128,Bloom Energy,IPP Non-CHP,13646 Highway 33,Lost Hills,Kern,California,93249,natural gas,Natural Gas = 1 MW,Other Natural Gas,1.1,1,,,,,,,1,,,,,,"EIA-860, EIA-860M and EIA-923",202406,-119.889722,35.653056
-13573649.3807,4474399.5938,41439,58299,Xilinx San Jose,57128,Bloom Energy,IPP Non-CHP,2100 All Programmable Drive,San Jose,Santa Clara,California,95124,natural gas,Natural Gas = 1 MW,Other Natural Gas,1,1,,,,,,,1,,,,,,"EIA-860, EIA-860M and EIA-923",202406,-121.934167,37.252778
-13170765.5532,4007077.5766,41440,58300,Honda Torrance,57128,Bloom Energy,IPP Non-CHP,1919 Torrance Blvd.,Torrance,Los Angeles,California,90501,natural gas,Natural Gas = 1 MW,Other Natural Gas,1.1,1,,,,,,,1,,,,,,"EIA-860, EIA-860M and EIA-923",202406,-118.315,33.838056
-13583977.2691,4495982.3504,41441,58301,Juniper Networks Sunnyvale,57128,Bloom Energy,IPP Non-CHP,1137 Innovation Way,Sunnyvale,Santa Clara,California,94089,natural gas,Natural Gas = 1 MW,Other Natural Gas,1.1,1,,,,,,,1,,,,,,"EIA-860, EIA-860M and EIA-923",202406,-122.026944,37.406944
-13056322.8828,3913532.0852,41442,58302,Life Technologies Carlsbad,57128,Bloom Energy,IPP Non-CHP,5781 Van Alley Way,Carlsbad,San Diego,California,92008,natural gas,Natural Gas = 1 MW,Other Natural Gas,1.1,1,,,,,,,1,,,,,,"EIA-860, EIA-860M and EIA-923",202406,-117.286944,33.137222
-13539047.4981,4391473.6237,41443,58303,Taylor Farms Salinas,57128,Bloom Energy,IPP Non-CHP,1275 Hansen Street,Salinas,Monterey,California,93901,natural gas,Natural Gas = 1 MW,Other Natural Gas,1.1,1,,,,,,,1,,,,,,"EIA-860, EIA-860M and EIA-923",202406,-121.623333,36.6575
-13562455.538,4623981.3752,41460,58320,G2 Energy Hay Rd,56440,G2 Energy LLC,IPP Non-CHP,6426 Hay Rd,Vacaville,Solano,California,95667,biomass,Biomass = 1.5 MW,Landfill Gas,1.6,1.5,,1.5,,,,,,,,,,,"EIA-860, EIA-860M and EIA-923",202406,-121.833611,38.314722
-10811936.4901,4413196.9657,41465,58325,Charles D. Lamb Energy Center,14077,Oklahoma Municipal Power Authority,Electric Utility,4250 W. Doolin Avenue,Ponca City,Kay,Oklahoma,74601,natural gas,Natural Gas = 122 MW,Natural Gas Fired Combustion Turbine,122,122,,,,,,,122,,,,,,"EIA-860, EIA-860M and EIA-923",202406,-97.125278,36.813889
-8358238.3966,4864287.3991,41466,58326,PWD Northeast WPCP Biogas Cogen Plant,56205,Philadelphia Water Department,Commercial CHP,3899 Richmond St,Philadelphia,Philadelphia,Pennsylvania,19137,biomass,Biomass = 5.6 MW,Other Waste Biomass,5.6,5.6,,5.6,,,,,,,,,,,"EIA-860, EIA-860M and EIA-923",202406,-75.083333,39.988611
-8091050.468,5150065.9243,41467,58327,Bradley Energy Center,58300,Ameresco Select Inc,Commercial CHP,3 Schoephoester Rd.,Windsor Locks,Hartford,Connecticut,6096,natural gas,Natural Gas = 5.8 MW,Natural Gas Internal Combustion Engine,5.8,5.8,,,,,,,5.8,,,,,,"EIA-860, EIA-860M and EIA-923",202406,-72.683143,41.927102
-9779633.6713,5206986.0979,41468,58328,North Chicago Energy Center,58303,Energy Systems Group LLC,Commercial CHP,3001 Greenbay Rd,North Chicago,Lake,Illinois,60064,natural gas,Natural Gas = 12.3 MW,Natural Gas Fired Combustion Turbine,12.4,12.3,,,,,,,12.3,,,,,,"EIA-860, EIA-860M and EIA-923",202406,-87.851944,42.306389
-9438594.0548,5199421.1698,41470,58330,The Andersons Albion Ethanol LLC,58313,The Andersons Albion Ethanol LLC,Industrial CHP,26250 B Drive North,Albion,Calhoun,Michigan,49224,natural gas,Natural Gas = 7.2 MW,Natural Gas Fired Combustion Turbine; Natural Gas Steam Turbine;,10.1,7.2,,,,,,,7.2,,,,,,"EIA-860, EIA-860M and EIA-923",202406,-84.788333,42.256111
-13744122.8244,6129297.112,41492,58352,McKinley Paper Co. - Washington Mill,58341,McKinley Paper Co. - Washington Mill,Industrial Non-CHP,1815 Marine Drive,Port Angeles,Clallam,Washington,98363,biomass,Biomass = 12 MW,Wood/Wood Waste Biomass,12.6,12,,12,,,,,,,,,,,"EIA-860, EIA-860M and EIA-923",202406,-123.465556,48.134722
-9778922.5624,5148546.1661,41510,58375,Triton East and West Cogen,58361,Triton College,Commercial CHP,2000 Fifth Ave.,River Grove,Cook,Illinois,60171,natural gas,Natural Gas = 3.6 MW,Natural Gas Internal Combustion Engine,3.6,3.6,,,,,,,3.6,,,,,,"EIA-860, EIA-860M and EIA-923",202406,-87.845556,41.916944
-9907280.0578,5149709.8261,41512,58377,Rochelle Energy Center,63199,Frontier Operation Services,IPP Non-CHP,157 Mulford Rd.,Rochelle,Ogle,Illinois,61068,biomass,Biomass = 4.8 MW,Landfill Gas,4.8,4.8,,4.8,,,,,,,,,,,"EIA-860, EIA-860M and EIA-923",202406,-88.998611,41.924722
-10645946.7729,3436278.4744,41513,58378,Petra Nova Carbon Capture Cogen,58365,Petra Nova Power I LLC,IPP CHP,2500 Y.U. Jones Road,Thompsons,Fort Bend,Texas,77481,natural gas,Natural Gas = 74 MW,Natural Gas Fired Combustion Turbine,82.2,74,,,,,,,74,,,,,,"EIA-860, EIA-860M and EIA-923",202406,-95.634167,29.475278
-13425068.696,4189277.4673,41514,58379,Cold Canyon 1,58366,Toro Energy of California SLO,IPP Non-CHP,2268 Carpenter Canyon,San Luis Obispo,San Luis Obispo,California,93401,biomass,Biomass = 1.5 MW,Landfill Gas,1.5,1.5,,1.5,,,,,,,,,,,"EIA-860, EIA-860M and EIA-923",202406,-120.599444,35.186667
-16654509.0176,8691790.7956,41515,58380,JBER Landfill Gas Power Plant,58368,"Doyon Utilities, LLC",Commercial Non-CHP,58900 Davis Highway,Anchorage,Anchorage,Alaska,99505,biomass,Biomass = 7 MW,Landfill Gas,11.5,7,,7,,,,,,,,,,,"EIA-860, EIA-860M and EIA-923",202406,-149.61,61.286
-13347330.6221,5733997.6844,41517,58382,Threemile Digester,58370,"TMF Biofuels, LLC",IPP CHP,75906 Threemile Road,Boardman,Morrow,Oregon,97818,natural gas,Natural Gas = 4.8 MW,Natural Gas Internal Combustion Engine,4.8,4.8,,,,,,,4.8,,,,,,"EIA-860, EIA-860M and EIA-923",202406,-119.901111,45.71
-13515144.7544,4374373.0605,41530,58397,Ameresco Johnson Canyon,58382,Ameresco Johnson Canyon LLC,IPP Non-CHP,31400 Johnson Canyon,Gonzales,Monterey,California,93926,biomass,Biomass = 1.4 MW,Landfill Gas,1.4,1.4,,1.4,,,,,,,,,,,"EIA-860, EIA-860M and EIA-923",202406,-121.408611,36.534167
-8689042.8539,5285963.1685,41532,58399,Synergy Biogas,58383,CH4 Biogas LLC,Commercial Non-CHP,6466 Lemley Road,Wyoming,Wyoming,New York,14591,biomass,Biomass = 1.2 MW,Other Waste Biomass,1.4,1.2,,1.2,,,,,,,,,,,"EIA-860, EIA-860M and EIA-923",202406,-78.055,42.828889
-9221737.5641,4120403.7432,41533,58400,Central Energy Facility,58384,Clemson University - Main Campus,Commercial Non-CHP,Klugh Avenue,Clemson,Pickens,South Carolina,29634,natural gas,Natural Gas = 4.7 MW,Natural Gas Fired Combustion Turbine,5.5,4.7,,,,,,,4.7,,,,,,"EIA-860, EIA-860M and EIA-923",202406,-82.840278,34.679444
-8503695.9017,5126215.447,41549,58420,Hamilton Liberty,58417,Hamilton Liberty O&M LLC,IPP Non-CHP,1 Liberty Lane,Towanda,Bradford,Pennsylvania,18848,natural gas,Natural Gas = 765 MW,Natural Gas Fired Combined Cycle,870,765,,,,,,,765,,,,,,"EIA-860, EIA-860M and EIA-923",202406,-76.39,41.7675
-8553696.9434,5039051.1911,41553,58426,Hamilton Patriot Generation Plant,64025,"Hamilton Operating Services, LLC",IPP Non-CHP,50 Patriot Lane,Montgomery,Lycoming,Pennsylvania,17752,natural gas,Natural Gas = 765 MW,Natural Gas Fired Combined Cycle,870,765,,,,,,,765,,,,,,"EIA-860, EIA-860M and EIA-923",202406,-76.839167,41.180833
-9412248.5162,5269407.5161,41554,58427,Lansing BWL REO Town Plant,56155,Lansing Board of Water and Light,Electric Utility,1201 South Washington,Lansing,Ingham,Michigan,48910,natural gas,Natural Gas = 74.9 MW,Natural Gas Fired Combined Cycle,98,74.9,,,,,,,74.9,,,,,,"EIA-860, EIA-860M and EIA-923",202406,-84.551667,42.719722
-10150265.7933,3556432.9074,41555,58428,LSU Cogen,58425,LSU and A&M College,Commercial CHP,South Stadium Drive,Baton Rouge,East Baton Rouge,Louisiana,70803,natural gas,Natural Gas = 20.6 MW,Natural Gas Fired Combustion Turbine,19.6,20.6,,,,,,,20.6,,,,,,"EIA-860, EIA-860M and EIA-923",202406,-91.181389,30.410556
-13193495.6574,4073964.9336,41556,58429,Sunshine Gas Producers,58426,Sunshine Gas Producers LLC,IPP Non-CHP,"14747 San Fernando Road, Build",Sylmar,Los Angeles,California,91342,biomass,Biomass = 20 MW,Landfill Gas,23,20,,20,,,,,,,,,,,"EIA-860, EIA-860M and EIA-923",202406,-118.519188,34.335678
